query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Acanthocheilonema delicata,Nematoda,Onchocercidae,386133,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Ogmocotyle sikae,Platyhelminthes,Notocotylidae,219556,108427,Notocotylidae,"Lühe, 1909",accepted,NA,Family,108427,Notocotylidae,"Lühe, 1909",468953,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Chandlerella quiscali,Nematoda,Onchocercidae,157404,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Madathamugadia hiepei,Nematoda,Onchocercidae,450162,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Rumenfilaria andersoni,Nematoda,Onchocercidae,512111,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Brachisternaster chesheri,Echinodermata,Schizasteridae,200585,123176,Schizasteridae,"Lambert, 1905",accepted,NA,Family,123176,Schizasteridae,"Lambert, 1905",510547,Animalia,Echinoidea,Spatangoida,NA,1,0,0,0,0,exact
Calicophoron shillongensis,Platyhelminthes,Paramphistomidae,5501732,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Orthocoelium streptocoelium,Platyhelminthes,Paramphistomidae,291471,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Leiperocotyle meghalayensis,Platyhelminthes,Paramphistomidae,5501736,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Cotylophoron cotylophorum,Platyhelminthes,Paramphistomidae,352102,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Orthocoelium orthocoelium,Platyhelminthes,Paramphistomidae,5501735,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Explanatum explanatum,Platyhelminthes,Paramphistomidae,966415,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Calicophoron calicophorum,Platyhelminthes,Paramphistomidae,818957,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Paramphistomum epiclitum,Platyhelminthes,Paramphistomidae,353033,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Gigantobilharzia melanoidis,Platyhelminthes,Schistosomatidae,5493218,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Paragonimus mexicanus,Platyhelminthes,Troglotrematidae,329192,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Cercopithifilaria rugosicauda,Nematoda,Onchocercidae,4167293,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Comatula pectinata,Echinodermata,Comatulidae,3647529,828512,Comatulidae,"Fleming, 1828",accepted,NA,Family,828512,Comatulidae,"Fleming, 1828",828511,Animalia,Crinoidea,Comatulida,NA,1,0,0,0,NA,exact
Endoxocrinus alternicirrus,Echinodermata,Isocrinidae,850195,123154,Isocrinidae,"Gislén, 1924",accepted,NA,Family,123154,Isocrinidae,"Gislén, 1924",246656,Animalia,Crinoidea,Isocrinida,NA,1,0,0,0,NA,exact
Dicrocoelium chinensis,Platyhelminthes,Dicrocoeliidae,727490,108469,Dicrocoeliidae,"Looss, 1899",accepted,NA,Family,108469,Dicrocoeliidae,"Looss, 1899",468959,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Dicrocoelium dendriticum,Platyhelminthes,Dicrocoeliidae,509051,108469,Dicrocoeliidae,"Looss, 1899",accepted,NA,Family,108469,Dicrocoeliidae,"Looss, 1899",468959,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Paramphistomum cervi,Platyhelminthes,Paramphistomidae,8416,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Pygidiopsis macrostomum,Platyhelminthes,Heterophyidae,5706477,108441,Heterophyidae,"Leiper, 1909",accepted,NA,Family,108441,Heterophyidae,"Leiper, 1909",108410,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Crenosoma striatum,Nematoda,Crenosomatidae,867752,458827,Crenosomatidae,"Schulz, 1951",accepted,NA,Family,458827,Crenosomatidae,"Schulz, 1951",834868,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,NA,NA,exact
Capillaria aerophila,Nematoda,Capillariidae,409022,834681,Capillariidae,"Railliet, 1915",accepted,NA,Family,834681,Capillariidae,"Railliet, 1915",22845,Animalia,Enoplea,Trichinellida,NA,1,1,1,1,NA,exact
Spirometra decipiens,Platyhelminthes,Diphyllobothriidae,913065,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
Coronacanthus magnihamatus,Platyhelminthes,Hymenolepididae,5137618,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Coronacanthus vassilevi,Platyhelminthes,Hymenolepididae,5137617,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Coronacanthus integrus,Platyhelminthes,Hymenolepididae,5137622,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Coronacanthus omissus,Platyhelminthes,Hymenolepididae,5693903,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Troglotrema acutum,Platyhelminthes,Troglotrematidae,3672534,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
