found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Anacropora matthaii,species,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Anacropora,289240,26319,11404172,794336,Anacropora matthai,misspelling,NA,FALSE,NA,"Pillai, 1973",Anacropora matthaii,Anacropora matthai,Anacropora matthai,"Anacropora matthai Pillai, 1973",0,0
Duncanopsammia peltata,species,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,1469809,390603,5184548,304253,Turbinaria peltata,superseded combination,NA,FALSE,NA,"(Esper, 1790)",Duncanopsammia peltata,Turbinaria peltata,Turbinaria peltata,"Turbinaria peltata (Esper, 1790)",0,0
Narella hawaiiensis,species,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Narella,1467969,514172,6473521,515386,Narella hawaiinensis,unaccepted,wrong authority year,FALSE,NA,"Cairns & Bayer, 2008",Narella hawaiiensis,Narella hawaiinensis,Narella hawaiinensis,"Narella hawaiinensis Cairns & Bayer, 2007",0,0
Narella hawaiiensis,species,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Narella,1467969,514172,6473521,515386,Narella hawaiinensis,unaccepted,wrong authority year,FALSE,NA,"Cairns & Bayer, 2008",Narella hawaiiensis,Narella hawaiinensis,Narella hawaiinensis,"Narella hawaiinensis Cairns & Bayer, 2007",0,0
Narella hawaiiensis,species,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Narella,1467969,514172,6473521,515386,Narella hawaiinensis,unaccepted,amended spelling,FALSE,NA,"Cairns & Bayer, 2008",Narella hawaiiensis,Narella hawaiinensis,Narella hawaiinensis,"Narella hawaiinensis Cairns & Bayer, 2007",0,0
Narella hawaiiensis,species,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Narella,1467969,514172,6473521,515386,Narella hawaiinensis,unaccepted,amended spelling,FALSE,NA,"Cairns & Bayer, 2008",Narella hawaiiensis,Narella hawaiinensis,Narella hawaiinensis,"Narella hawaiinensis Cairns & Bayer, 2007",0,0
Pleurocorallium konojoi,species,Cnidaria,Anthozoa,Alcyonacea,Coralliidae,Corallium,1311282,462335,5185019,428004,Corallium konojoi,unaccepted,original combination,FALSE,NA,"(Kishinouye, 1903)",Pleurocorallium konojoi,Corallium konojoi,Corallium konojoi,"Corallium konojoi Kishinouye, 1903",0,0
Hydra sinensis,species,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,564153,667523,5842425,146309,Hydra sinensis,accepted,NA,FALSE,NA,"Wang, Deng, Lai & Li, 2009",Hydra sinensis,Hydra sinensis,Hydra sinensis,"Hydra sinensis Wang, Deng, Lai & Li, 2009",1,0
Setaphyes kielensis,species,Kinorhyncha,Allomalorhagida,Allomalorhagida incertae sedis,Pycnophyidae,Pycnophyes,1433405,898960,2501389,52135,Pycnophyes kielensis,unaccepted,new combination,FALSE,NA,"(Zelinka, 1928) Sánchez, Yamasaki, Pardos, Sørensen & Martínez, 2016",Setaphyes kielensis,Pycnophyes kielensis,Pycnophyes kielensis,"Pycnophyes kielensis Zelinka, 1928",0,0
Hypsibius dujardini,species,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,343069,462376,2253634,977540,Hypsibius dujardini,accepted,NA,FALSE,NA,"(Doyère, 1840)",Hypsibius dujardini,Hypsibius dujardini,Hypsibius dujardini,"Hypsibius dujardini (Doyère, 1840)",NA,NA
Thulinius,genus,Tardigrada,Eutardigrada,Parachela,Isohypsibiidae,Thulinius,342617,463755,2253601,963276,Thulinius,accepted,NA,FALSE,sibling_higher,"Bertolani, 2003",Thulinius,Thulinius,Thulinius,"Thulinius Bertolani, 2003",1,NA
Biflustra grandicella,species,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,396709,494538,1007723,547654,Membranipora grandicella,unaccepted,synonym,FALSE,NA,"(Canu & Bassler, 1929)",Biflustra grandicella,Membranipora grandicella,Membranipora grandicella,"Membranipora grandicella (Canu & Bassler, 1929)",0,0
Loxosomella allax,species,Entoprocta,NA,NA,Loxosomatidae,Loxocorone,397267,493656,2284532,122346,Loxocorone allax,unaccepted,basionym,FALSE,NA,"(Iseto, 2002)",Loxosomella allax,Loxocorone allax,Loxocorone allax,"Loxocorone allax Iseto, 2002",0,0
Agelas schmidtii,species,Porifera,Demospongiae,Agelasida,Agelasidae,Agelas,164842,152476,2249214,693838,Agelas schmidti,unaccepted,misspelling,FALSE,NA,"Wilson, 1902",Agelas schmidtii,Agelas schmidti,Agelas schmidti,Agelas schmidti,0,0
Callyspongia (Cladochalina) plicifera,species,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,166223,152256,2245973,1031747,Callyspongia plicifera,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Lamarck, 1814)",Callyspongia (Cladochalina) plicifera,Callyspongia plicifera,Callyspongia plicifera,"Callyspongia plicifera (Lamarck, 1814)",0,0
Crella (Crella) elegans,species,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,169049,243222,2243230,373942,Crella elegans,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Schmidt, 1862)",Crella (Crella) elegans,Crella elegans,Crella elegans,"Crella elegans (Schmidt, 1862)",0,0
Baikalospongia intermedia,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Baikalospongia,167015,103786,2246469,363844,Baikalospongia intermedia,accepted,NA,FALSE,NA,"Dybowsky, 1880",Baikalospongia intermedia,Baikalospongia intermedia,Baikalospongia intermedia,"Baikalospongia intermedia Dybowsky, 1880",1,0
Lubomirskia,genus,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Lubomirskia,167016,103784,2246454,386307,Lubomirskia,accepted,NA,FALSE,NA,"Dybowsky, 1880",Lubomirskia,Lubomirskia,Lubomirskia,"Lubomirskia Dybowsky, 1880",1,0
Rezinkovia echinata,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Rezinkovia,240550,241690,2246461,561989,Rezinkovia echinata,accepted,NA,FALSE,NA,"Efremova, 2004",Rezinkovia echinata,Rezinkovia echinata,Rezinkovia echinata,"Rezinkovia echinata Efremova, 2004",1,0
Ephydatia muelleri,species,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,167151,80638,2244946,588770,Ephydatia muelleri,accepted,NA,FALSE,NA,"(Lieberkühn, 1856)",Ephydatia muelleri,Ephydatia muelleri,Ephydatia muelleri,"Ephydatia muelleri (Lieberkühn, 1856)",1,0
Eunapius subterraneus,species,Porifera,Demospongiae,Spongillida,Spongillidae,Eunapius,167168,242203,5181777,518053,Eunapius subterraneus,accepted,NA,FALSE,NA,"Sket & Velikonja, 1984",Eunapius subterraneus,Eunapius subterraneus,Eunapius subterraneus,"Eunapius subterraneus Sket & Velikonja, 1984",1,0
Baltalimania ylvae,species,Xenacoelomorpha,NA,Acoela,Isodiametridae,Archaphanostoma,1549296,899000,9150853,5665563,Archaphanostoma ylvae,unaccepted,Synonym,FALSE,NA,"(Kånneby, Bernvi & Jondelius, 2015)",Baltalimania ylvae,Archaphanostoma ylvae,Archaphanostoma ylvae,"Archaphanostoma ylvae Kånneby, Bernvi & Jondelius, 2015",0,0
Aphanostoma pulchra,species,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1549073,899001,2498840,431879,Isodiametra pulchra,unaccepted,Synonym,FALSE,NA,"(Smith & Bush, 1991)",Aphanostoma pulchra,Isodiametra pulchra,Isodiametra pulchra,"Isodiametra pulchra (Smith & Bush, 1991)",0,0
Tedania (Tedaniopsis) charcoti,species,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,169595,245137,2243422,2838858,Tedania charcoti,alternate representation,subgenus assignment,FALSE,sibling_higher,"Topsent, 1907",Tedania (Tedaniopsis) charcoti,Tedania charcoti,Tedania charcoti,"Tedania charcoti Topsent, 1907",0,0
Adineta grandis,species,Rotifera,Eurotatoria,NA,Adinetidae,Adineta,886178,151998,1000801,991851,Adineta grandis,accepted,NA,FALSE,NA,"Murray, 1910",Adineta grandis,Adineta grandis,Adineta grandis,"Adineta grandis Murray, 1910",1,1
Brachionus quadridentatus,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,134983,25429,4984191,1047970,Brachionus quadridentatus,accepted,NA,FALSE,NA,"Hermann, 1783",Brachionus quadridentatus,Brachionus quadridentatus,Brachionus quadridentatus,"Brachionus quadridentatus Hermann, 1783",1,NA
Macrotrachela,genus,Rotifera,Eurotatoria,NA,Philodinidae,Macrotrachela,886281,79435,1000943,681212,Macrotrachela,accepted,NA,FALSE,NA,"Milne, 1886",Macrotrachela,Macrotrachela,Macrotrachela,"Macrotrachela Milne, 1886",1,1
Diaforobiotus islandicus,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Pseudechiniscus,956688,NA,2253018,164110,Pseudechiniscus islandicus,unaccepted,NA,FALSE,NA,"(Richters, 1904)",Diaforobiotus islandicus,Pseudechiniscus islandicus,NA,"Pseudechiniscus islandicus (Richters, 1904)",0,1
Pseudechiniscus suillus,species,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Pseudechiniscus,343530,856158,2252983,2942779,Pseudechiniscus suillus,accepted,NA,FALSE,NA,"(Ehrenberg, 1853)",Pseudechiniscus suillus,Pseudechiniscus suillus,Pseudechiniscus suillus,"Pseudechiniscus suillus (Ehrenberg, 1853)",0,1
Hebesuncus,genus,Tardigrada,Eutardigrada,Parachela,Ramazzottiidae,Hebesuncus,342571,897775,2253539,629707,Hebesuncus,accepted,NA,FALSE,NA,"Pilato, 1987",Hebesuncus,Hebesuncus,Hebesuncus,"Hebesuncus Pilato, 1987",NA,1
Hypsibius,genus,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,342574,199211,8314269,339797,Hypsibius,accepted,NA,FALSE,NA,"Ehrenberg, 1848",Hypsibius,Hypsibius,Hypsibius,"Hypsibius Ehrenberg, 1848",1,1
Pseudechiniscus,genus,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Pseudechiniscus,342605,511789,2252982,666072,Pseudechiniscus,accepted,NA,FALSE,NA,"Thulin, 1911",Pseudechiniscus,Pseudechiniscus,Pseudechiniscus,"Pseudechiniscus Thulin, 1911",0,1
Desmophyllum,genus,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Lophelia,135093,463676,2259223,348413,Lophelia,unaccepted,Synonymy,FALSE,NA,"Ehrenberg, 1834",Desmophyllum,Lophelia,Lophelia,"Lophelia Milne Edwards & Haime, 1849",0,0
Cylista ornata,species,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartia,1583115,726274,2257880,1097015,Sagartia ornata,unaccepted,NA,FALSE,sibling_higher,"(Holdsworth, 1855)",Cylista ornata,Sagartia ornata,Sagartia ornata,"Sagartia ornata (Holdsworth, 1855)",0,0
Plationus patulus,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,955742,25309,5712914,263248,Brachionus patulus,unaccepted,NA,FALSE,NA,"(Müller, 1786)",Plationus patulus,Brachionus patulus,Brachionus patulus,"Brachionus patulus Müller, 1786",1,NA
Watersipora subtorquata,species,Bryozoa,Gymnolaemata,Cheilostomatida,Watersiporidae,Watersipora,111592,31674,1005673,942671,Watersipora edmondsoni,unaccepted,NA,FALSE,NA,"(d'Orbigny, 1852)",Watersipora subtorquata,Watersipora edmondsoni,Watersipora edmondsoni,"Watersipora edmondsoni Soule & Soule, 1968",0,0
Keratella quadrata,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,134992,31552,1002648,59521,Keratella quadrata,accepted,NA,FALSE,NA,"(Müller, 1786)",Keratella quadrata,Keratella quadrata,Keratella quadrata,"Keratella quadrata (Müller, 1786)",1,NA
Antarctonemertes varvarae,species,Nemertea,Hoplonemertea,Monostilifera,Oerstediidae,Antarctonemertes,162343,25930,2506566,1053026,Antarctonemertes varverae,unaccepted,synonym,FALSE,NA,"Chernyshev, 1999",Antarctonemertes varvarae,Antarctonemertes varverae,Antarctonemertes varverae,Antarctonemertes varverae,NA,NA
Eunapius fragilis,species,Porifera,Demospongiae,Spongillida,Spongillidae,Eunapius,167160,82772,5181774,692174,Eunapius fragilis,accepted,NA,FALSE,NA,"(Leidy, 1851)",Eunapius fragilis,Eunapius fragilis,Eunapius fragilis,"Eunapius fragilis (Leidy, 1851)",1,0
Spongilla lacustris,species,Porifera,Demospongiae,Spongillida,Spongillidae,Spongilla,167235,79357,2244988,588761,Spongilla lacustris,accepted,NA,FALSE,NA,"(Linnaeus, 1759)",Spongilla lacustris,Spongilla lacustris,Spongilla lacustris,"Spongilla lacustris (Linnaeus, 1759)",1,0
Mycale (Carmia) fibrexilis,species,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,714090,80641,2242048,173161,Mycale fibrexilis,unaccepted,NA,FALSE,sibling_higher,"(Wilson, 1894)",Mycale (Carmia) fibrexilis,Mycale fibrexilis,Mycale fibrexilis,"Mycale fibrexilis (Wilson, 1894)",0,0
Murrayon pullari,species,Tardigrada,Eutardigrada,Parachela,Murrayidae,Murrayon,343473,26046,2254356,874005,Murrayon pullari,accepted,NA,FALSE,NA,"(Murray, 1907)",Murrayon pullari,Murrayon pullari,Murrayon pullari,"Murrayon pullari (Murray, 1907)",NA,NA
Clathria (Microciona) armata,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167614,244041,2240361,2836974,Clathria armata,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Bowerbank, 1862)",Clathria (Microciona) armata,Clathria armata,Clathria armata,"Clathria armata (Bowerbank, 1862)",0,0
Clathria (Clathria) barleei,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167498,244052,2240238,878716,Clathria barleei,alternate representation,subgenus assignment,FALSE,NA,"(Bowerbank, 1866)",Clathria (Clathria) barleei,Clathria barleei,Clathria barleei,"Clathria barleei (Bowerbank, 1866)",0,0
Cephalotrichella alba,species,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,Cephalothrix,147071,650007,6487495,2931213,Cephalothrix alba,unaccepted,Synonym,FALSE,NA,"Gibson & Sundberg, 1992",Cephalotrichella alba,Cephalothrix alba,Cephalothrix alba,"Cephalothrix alba Gibson & Sundberg, 1992",0,0
Lissodendoryx (Lissodendoryx) complicata,species,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Lissodendoryx,168950,243089,2239733,2838099,Lissodendoryx complicata,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Hansen, 1885)",Lissodendoryx (Lissodendoryx) complicata,Lissodendoryx complicata,Lissodendoryx complicata,"Lissodendoryx complicata (Hansen, 1885)",0,0
Tubella variabilis,species,Porifera,Demospongiae,Spongillida,Spongillidae,Tubella,1594264,939016,NA,2834543,Tubella variabilis,accepted,NA,FALSE,NA,"(Bonetto & Ezcurra de Drago, 1973)",Tubella variabilis,Tubella variabilis,Tubella variabilis,NA,1,0
Ichthydium squamigerum,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Ichthydium,265471,938937,5183920,744031,Ichthydium squamigerum,accepted,NA,FALSE,sibling_higher,"Balsamo & Fregni, 1995",Ichthydium squamigerum,Ichthydium squamigerum,Ichthydium squamigerum,"Ichthydium squamigerum Balsamo & Fregni, 1995",1,0
Polymerurus rhomboides,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Polymerurus,265496,938994,2254923,470577,Polymerurus rhomboides,accepted,NA,FALSE,NA,"(Stokes, 1887)",Polymerurus rhomboides,Polymerurus rhomboides,Polymerurus rhomboides,"Polymerurus rhomboides (Stokes, 1887)",1,0
Chaetonotus (Chaetonotus) maximus,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,378183,NA,2254666,2844476,Chaetonotus maximus,alternate representation,NA,FALSE,sibling_higher,"Ehrenberg, 1838",Chaetonotus (Chaetonotus) maximus,Chaetonotus maximus,NA,"Chaetonotus maximus Ehrenberg, 1838",0,0
Ornamentula paraensis,species,Gastrotricha,NA,Chaetonotida,Dasydytidae,Ornamentula,265978,938978,2255037,744042,Ornamentula paraensis,accepted,NA,FALSE,NA,"Kisielewski, 1991",Ornamentula paraensis,Ornamentula paraensis,Ornamentula paraensis,"Ornamentula paraensis Kisielewski, 1991",1,NA
Corvospongilla ultima,species,Porifera,Demospongiae,Spongillida,Spongillidae,Corvospongilla,167128,242166,2244658,2834617,Corvospongilla ultima,accepted,NA,FALSE,NA,"(Annandale, 1910)",Corvospongilla ultima,Corvospongilla ultima,Corvospongilla ultima,"Corvospongilla ultima (Annandale, 1910)",1,0
Clathria (Microciona) toxitenuis,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167698,244336,2240225,2837032,Clathria toxitenuis,alternate representation,subgenus assignment,FALSE,sibling_higher,"Topsent, 1925",Clathria (Microciona) toxitenuis,Clathria toxitenuis,Clathria toxitenuis,"Clathria toxitenuis Topsent, 1925",0,0
Clathria (Microciona) toxitenuis,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167698,244336,2240225,2837032,Clathria toxitenuis,alternate representation,subgenus assignment,FALSE,sibling_higher,"Topsent, 1925",Clathria (Microciona) toxitenuis,Clathria toxitenuis,Clathria toxitenuis,"Clathria toxitenuis Topsent, 1925",0,0
Clathria (Axosuberites) fromontae,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167474,244336,2240225,2837032,Clathria toxitenuis,unaccepted,subgenus assignment and preoccupied,FALSE,sibling_higher,"Hooper, 1996",Clathria (Axosuberites) fromontae,Clathria toxitenuis,Clathria toxitenuis,"Clathria toxitenuis Topsent, 1925",0,0
Clathria (Axosuberites) fromontae,species,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,167474,244336,2240225,2837032,Clathria toxitenuis,unaccepted,subgenus assignment and preoccupied,FALSE,sibling_higher,"Hooper, 1996",Clathria (Axosuberites) fromontae,Clathria toxitenuis,Clathria toxitenuis,"Clathria toxitenuis Topsent, 1925",0,0
Raspailia (Raspailia) viminalis,species,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,133154,245060,5181635,2837221,Raspailia viminalis,alternate representation,subgenus assignment,FALSE,sibling_higher,"Schmidt, 1862",Raspailia (Raspailia) viminalis,Raspailia viminalis,Raspailia viminalis,"Raspailia viminalis Schmidt, 1862",0,0
Spongia (Spongia) nitens,species,Porifera,Demospongiae,Dictyoceratida,Spongiidae,Spongia,165216,239382,2238200,2836296,Spongia nitens,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Schmidt, 1862)",Spongia (Spongia) nitens,Spongia nitens,Spongia nitens,"Spongia nitens (Schmidt, 1862)",0,0
Spongia (Spongia) officinalis,species,Porifera,Demospongiae,Dictyoceratida,Spongiidae,Spongia,165220,239388,8234398,373931,Spongia officinalis,alternate representation,subgenus assignment,FALSE,sibling_higher,"Linnaeus, 1759",Spongia (Spongia) officinalis,Spongia officinalis,Spongia officinalis,"Spongia officinalis Linnaeus, 1759",0,0
Haliclona (Gellius) fibulata,species,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,132796,241414,5182374,480722,Haliclona fibulata,alternate representation,subgenus assignment,FALSE,NA,"(Schmidt, 1862)",Haliclona (Gellius) fibulata,Haliclona fibulata,Haliclona fibulata,"Haliclona fibulata (Schmidt, 1862)",0,0
Neopetrosia chaliniformis,species,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Neopetrosia,292996,241887,2246225,4939010,Neopetrosia exigua,unaccepted,junior synonym,FALSE,NA,"(Thiele, 1899)",Neopetrosia chaliniformis,Neopetrosia exigua,Neopetrosia exigua,"Neopetrosia exigua (Kirkpatrick, 1900)",0,0
Callyspongia (Cladochalina) diffusa,species,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,166210,125940,2246021,2834448,Callyspongia diffusa,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Ridley, 1884)",Callyspongia (Cladochalina) diffusa,Callyspongia diffusa,Callyspongia diffusa,"Callyspongia diffusa (Ridley, 1884)",0,0
Hubrechtiidae,family,Nemertea,Pilidiophora,Hubrechtiiformes,Hubrechtidae,NA,122320,NA,1996,108675,Hubrechtidae,unaccepted,Lapsus calami,FALSE,sibling_higher,"Bürger, 1892",Hubrechtiidae,Hubrechtidae,NA,Hubrechtidae,NA,NA
Nemertea incertae sedis,class,Nemertea,Enopla,NA,NA,NA,146899,NA,NA,971440,Enopla,unaccepted,"dismissed, no longer used",FALSE,NA,NA,Nemertea incertae sedis,Enopla,NA,NA,0,0
Argonemertes australiensis,species,Nemertea,Hoplonemertea,Monostilifera,Acteonemertidae,Argonemertes,597664,939030,6786926,564231,Argonemertes australiensis,accepted,NA,FALSE,NA,"(Dendy, 1892)",Argonemertes australiensis,Argonemertes australiensis,Argonemertes australiensis,"Argonemertes australiensis (Dendy, 1892)",NA,1
Geonemertes,genus,Nemertea,Hoplonemertea,Monostilifera,NA,Geonemertes,571761,151522,9225914,529261,Geonemertes,accepted,NA,FALSE,NA,"Semper, 1863",Geonemertes,Geonemertes,Geonemertes,"Geonemertes Semper, 1863",NA,1
Stelligera montagui,species,Porifera,Demospongiae,Axinellida,Stelligeridae,Stelligera,1424275,239860,5183475,503514,Stelligera rigida,unaccepted,preoccupied,FALSE,NA,"Van Soest & Hooper, 2020",Stelligera montagui,Stelligera rigida,Stelligera rigida,"Stelligera rigida (Montagu, 1814)",0,0
Tedania (Tedania),genus,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,169545,80336,7948045,304275,Tedania,alternate representation,NA,FALSE,NA,"Gray, 1867",Tedania (Tedania),Tedania,Tedania,"Tedania Gray, 1867",0,0
Racekiela montemflumina,species,Porifera,Demospongiae,Spongillida,Spongillidae,Racekiela,1251195,939003,9514569,7509651,Racekiela montemflumina,accepted,NA,FALSE,NA,"Carballo, Cruz-Barraza, Yáñez & Gómez, 2018",Racekiela montemflumina,Racekiela montemflumina,Racekiela montemflumina,"Racekiela montemflumina Carballo, Cruz-Barraza, Yáñez & Gómez, 2018",1,0
Haliclona (Reniera) aquaeductus,species,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,132775,241332,5182467,531041,Haliclona aquaeductus,alternate representation,subgenus assignment,FALSE,sibling_higher,"(Schmidt, 1862)",Haliclona (Reniera) aquaeductus,Haliclona aquaeductus,Haliclona aquaeductus,"Haliclona aquaeductus (Schmidt, 1862)",0,0
Callyspongia (Toxochalina) pseudotoxa,species,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,166251,NA,2245879,2834382,Callyspongia pseudotoxa,alternate representation,subgenus assignment,FALSE,sibling_higher,"Muricy & Ribeiro, 1999",Callyspongia (Toxochalina) pseudotoxa,Callyspongia pseudotoxa,NA,"Callyspongia pseudotoxa Muricy & Ribeiro, 1999",0,0
Hypsibius klebelsbergi,species,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,343076,938934,2253616,11617,Hypsibius klebelsbergi,accepted,NA,FALSE,NA,"Mihelčič, 1959",Hypsibius klebelsbergi,Hypsibius klebelsbergi,Hypsibius klebelsbergi,"Hypsibius klebelsbergi Mihelcic, 1959",NA,NA
Gnathostomula mediterranea,species,Gnathostomulida,NA,Bursovaginoidea,Gnathostomulidae,Gnathostomula,114735,78960,2307166,576384,Gnathostomula axi,unaccepted,misidentification,FALSE,NA,"Sterrer, 1970",Gnathostomula mediterranea,Gnathostomula axi,Gnathostomula axi,"Gnathostomula axi Kirsteuer, 1964",0,0
Lubomirskiidae,family,Porifera,Demospongiae,Spongillida,Lubomirskiidae,NA,167011,83365,3910,386308,Lubomirskiidae,accepted,NA,FALSE,NA,"Weltner, 1895",Lubomirskiidae,Lubomirskiidae,Lubomirskiidae,Lubomirskiidae,1,0
Baikalospongia martinsoni,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Baikalospongia,599869,938872,6786786,561986,Baikalospongia martinsoni,accepted,NA,FALSE,NA,"Efremova, 2004",Baikalospongia martinsoni,Baikalospongia martinsoni,Baikalospongia martinsoni,"Baikalospongia martinsoni Efremova, 2004",1,0
Baikalospongia fungiformis,species,Porifera,Demospongiae,Spongillida,Lubomirskiidae,Baikalospongia,889466,939036,9016530,561980,Baikalospongia fungiformis,accepted,NA,FALSE,NA,"Makushok, 1927",Baikalospongia fungiformis,Baikalospongia fungiformis,Baikalospongia fungiformis,"Baikalospongia fungiformis Makushok, 1927",1,NA
Bifidochaetus arcticus,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Bifidochaetus,889514,938876,9005617,5973084,Bifidochaetus arcticus,accepted,NA,FALSE,NA,"Kolicka & Kisielewski, 2016",Bifidochaetus arcticus,Bifidochaetus arcticus,Bifidochaetus arcticus,"Bifidochaetus arcticus Kolicka & Kisielewski, 2016",1,0
Chondrocladia (Chondrocladia) verticillata,species,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,168225,242930,2243521,2837795,Chondrocladia verticillata,alternate representation,subgenus assignment,FALSE,sibling_higher,"Topsent, 1920",Chondrocladia (Chondrocladia) verticillata,Chondrocladia verticillata,Chondrocladia verticillata,"Chondrocladia verticillata Topsent, 1920",0,0
Setaphyes dentatus,species,Kinorhyncha,Allomalorhagida,Allomalorhagida incertae sedis,Pycnophyidae,Pycnophyes,1433402,939135,2501394,3583627,Pycnophyes dentatus,unaccepted,new combination,FALSE,NA,"(Reinhard, 1881) Sánchez, Yamasaki, Pardos, Sørensen & Martínez, 2016",Setaphyes dentatus,Pycnophyes dentatus,Pycnophyes dentatus,"Pycnophyes dentatus (Reinhard, 1881)",0,0
Cephalionotus kisielewskii,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Cephalionotus,890164,938882,9160439,6337333,Cephalionotus kisielewskii,accepted,NA,FALSE,NA,"Garraffoni, Araujo, Lourenço, Guidi & Balsamo, 2017",Cephalionotus kisielewskii,Cephalionotus kisielewskii,Cephalionotus kisielewskii,"Cephalionotus kisielewskii Garraffoni, Araujo, Lourenço, Guidi & Balsamo, 2017",1,0
Macrobiotus macrocalix,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343320,211132,2254245,143255,Macrobiotus macrocalix,accepted,NA,FALSE,sibling_higher,"Bertolani & Rebecchi, 1993",Macrobiotus macrocalix,Macrobiotus macrocalix,Macrobiotus macrocalix,"Macrobiotus macrocalix Bertolani & Rebecchi, 1993",NA,NA
Macrobiotus vladimiri,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,956478,515538,9313475,4168699,Macrobiotus vladimiri,accepted,NA,FALSE,sibling_higher,"Bertolani, Biserov, Rebecchi & Cesari, 2011",Macrobiotus vladimiri,Macrobiotus vladimiri,Macrobiotus vladimiri,"Macrobiotus vladimiri Bertolani, Biserov, Rebecchi & Cesari, 2011",NA,NA
Macrobiotus furcatus,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Minibiotus,343822,666732,2254289,960828,Minibiotus furcatus,unaccepted,Re-transferred by Bertolani et al. 2014,FALSE,NA,"Ehrenberg, 1859",Macrobiotus furcatus,Minibiotus furcatus,Minibiotus furcatus,"Minibiotus furcatus (Ehrenberg, 1859)",NA,NA
