taxa_query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Nematodirus,Molineidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marshallagia,Haemonchidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Onchocerca,Onchocercidae,NA,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Oesophagostomum quadrispinulatum,Chabertiidae,466067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wellcomia siamensis,Oxyuridae,147363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brugia,Onchocercidae,NA,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Ascaridia columbae,Ascaridiidae,63212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eurytrema pancreaticum,Dicrocoeliidae,612119,108469,Dicrocoeliidae,"Looss, 1899",accepted,NA,Family,108469,Dicrocoeliidae,"Looss, 1899",468959,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Hypodontus macropi,Chabertiidae,585537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macropicola ocydromi,Chabertiidae,4994097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oesophagostomum asperum,Chabertiidae,154318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oesophagostomum columbianum,Chabertiidae,982799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parascaris univalens,Ascarididae,345764,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Triodontophorus brevicauda,Strongylidae,183733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nematodirus oiratianus,Molineidae,517095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nematodirus spathiger,Molineidae,299823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhigonema thysanophora,Rhigonematidae,565326,834784,Rhigonematidae,"Artigas, 1930",accepted,NA,Family,834784,Rhigonematidae,"Artigas, 1930",834783,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Trypanoxyuris microon,Oxyuridae,688012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enterobius anthropopitheci,Oxyuridae,412258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enterobius macaci,Oxyuridae,416711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Murshidia linstowi,Strongylidae,830305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalilia sameera,Strongylidae,738675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panagrolaimus paetzoldi,Panagrolaimidae,173698,153394,Panagrolaimidae,"Thorne, 1937",accepted,NA,Family,153394,Panagrolaimidae,"Thorne, 1937",458817,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Trichotheristus mirabilis,Xyalidae,267148,2190,Xyalidae,"Chitwood, 1951",accepted,NA,Family,2190,Xyalidae,"Chitwood, 1951",458810,Animalia,Nematoda,Chromadorea,Monhysterida,NA,1,1,1,1,NA,exact
Crenosoma striatum,Crenosomatidae,867752,458827,Crenosomatidae,"Schulz, 1951",accepted,NA,Family,458827,Crenosomatidae,"Schulz, 1951",834868,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,NA,NA,NA,exact
Heligmosomoides neopolygyrus,Heligmosomatidae,4992991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heligmosomoides glareoli,Heligmosomatidae,714570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angiostrongylus,Angiostrongylidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rugopharynx zeta,Chabertiidae,4993922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angiostrongylus malaysiensis,Angiostrongylidae,28533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baylisascaris devosi,Ascarididae,4168102,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Baylisascaris tasmaniensis,Ascarididae,4995841,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Cyathostomum pateratum,Strongylidae,727016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Triodontophorus nipponicus,Strongylidae,3587519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Triodontophorus serratus,Strongylidae,270016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haemonchus contortus,Haemonchidae,819797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongyloides,Strongyloididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cylicostephanus calicatus,Strongylidae,536803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cylicostephanus longibursatus,Strongylidae,536801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cylicodontophorus bicoronatus,Strongylidae,865060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coronocyclus labiatus,Strongylidae,1086347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Setaria labiatopapillosa,Setariidae,937984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cylicocyclus auriculatus,Strongylidae,640777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schistonchus caprifici,Aphelenchoididae,187753,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Nematoda,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Syphacia frederici,Oxyuridae,1092419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Habronema muscae,Habronematidae,523802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Habronema microstoma,Habronematidae,523801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parelaphostrongylus andersoni,Protostrongylidae,275087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diphyllobothrium ditremum,Diphyllobothriidae,1004847,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
Paragonimus kellicotti,Troglotrematidae,721952,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Mesocestoides,Mesocestoididae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plagiorchis maculosus,Plagiorchiidae,229395,108448,Plagiorchiidae,"Lühe, 1901",accepted,NA,Family,108448,Plagiorchiidae,"Lühe, 1901",108411,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Echinococcus,Taeniidae,NA,836271,Taeniidae,"Ludwig, 1886",accepted,NA,Family,836271,Taeniidae,"Ludwig, 1886",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,NA,NA,NA,NA,exact
Bivitellobilharzia loxodontae,Schistosomatidae,812292,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Rodentolepis fraterna,Hymenolepididae,147120,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Hymenolepis microstoma,Hymenolepididae,1004838,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Bivitellobilharzia nairi,Schistosomatidae,314917,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Thysaniezia,Anoplocephalidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gigantobilharzia melanoidis,Schistosomatidae,5493218,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Gigantobilharzia huronensis,Schistosomatidae,353880,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Platyhelminthes,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Ogmocotyle,Notocotylidae,NA,108427,Notocotylidae,"Lühe, 1909",accepted,NA,Family,108427,Notocotylidae,"Lühe, 1909",468953,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Diphyllobothrium dendriticum,Diphyllobothriidae,416828,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
Holothuria poli,Holothuriidae,107769,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Echinodermata,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Amphiura digitula,Amphiuridae,3653907,123206,Amphiuridae,"Ljungman, 1867",accepted,NA,Family,123206,Amphiuridae,"Ljungman, 1867",1077097,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,NA,1,NA,NA,NA,0,exact
Liparometra articulata,Mariametridae,900103,196175,Mariametridae,"AH Clark, 1909",accepted,NA,Family,196175,Mariametridae,"AH Clark, 1909",828452,Animalia,Echinodermata,Crinoidea,Comatulida,NA,1,0,0,0,NA,exact
Endoxocrinus parrae,Isocrinidae,269242,123154,Isocrinidae,"Gislén, 1924",accepted,NA,Family,123154,Isocrinidae,"Gislén, 1924",246656,Animalia,Echinodermata,Crinoidea,Isocrinida,NA,1,0,0,0,NA,exact
Gnathophiurina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ophiomusium lymani,Ophiolepididae,959762,242200,Ophiolepididae,"Ljungman, 1867 (restricted)",accepted,NA,Family,242200,Ophiolepididae,"Ljungman, 1867 (restricted)",1075319,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,NA,1,NA,NA,NA,NA,exact
Arbacia crassispina,Arbaciidae,255159,123156,Arbaciidae,"Gray, 1855",accepted,NA,Family,123156,Arbaciidae,"Gray, 1855",123097,Animalia,Echinodermata,Echinoidea,Arbacioida,NA,1,0,0,0,0,exact
Pseudechinus novaezelandiae,Temnopleuridae,3650357,123178,Temnopleuridae,"A. Agassiz, 1872",accepted,NA,Family,123178,Temnopleuridae,"A. Agassiz, 1872",510536,Animalia,Echinodermata,Echinoidea,Camarodonta,NA,1,0,0,0,0,exact
Kalicephalus,Diaphanocephalidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rumbleaster eructans,Asteriidae,769829,123121,Asteriidae,"Gray, 1840",accepted,NA,Family,123121,Asteriidae,"Gray, 1840",123086,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,1,0,0,0,0,exact
Amphiura angularis,Amphiuridae,3653849,123206,Amphiuridae,"Ljungman, 1867",accepted,NA,Family,123206,Amphiuridae,"Ljungman, 1867",1077097,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,NA,1,NA,NA,NA,0,exact
Ophiura integra,Ophiuridae,7071687,123200,Ophiuridae,"Müller & Troschel, 1840",accepted,NA,Family,123200,Ophiuridae,"Müller & Troschel, 1840",242195,Animalia,Echinodermata,Ophiuroidea,Ophiurida,NA,1,0,0,0,NA,exact
Ophiothrix caespitosa,Ophiotrichidae,608026,123208,Ophiotrichidae,"Ljungman, 1867",accepted,NA,Family,123208,Ophiotrichidae,"Ljungman, 1867",1079036,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,NA,1,NA,NA,NA,NA,exact
Dracunculus lutrae,Dracunculidae,132696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptopentacta elongata,Cucumariidae,7072381,123187,Cucumariidae,"Ludwig, 1894",accepted,NA,Family,123187,Cucumariidae,"Ludwig, 1894",123111,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,NA,1,NA,NA,NA,NA,exact
