"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"691","Endoxocrinus","Endoxocrinus","genus",242113,222003,2274681,269241,"Endoxocrinus","Endoxocrinus","Endoxocrinus","Endoxocrinus AH Clark, 1908","Echinodermata","accepted",NA,FALSE,"sibling_higher","AH Clark, 1908","Animalia","Crinoidea","Isocrinida","Isselicrinidae","Endoxocrinus","0","0"
"692","Thalassocrinus","Thalassocrinus","genus",391353,515443,5430097,537157,"Thalassocrinus","Thalassocrinus","Thalassocrinus","Thalassocrinus AH Clark, 1911","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1911","Animalia","Crinoidea","Hyocrinida","Hyocrinidae","Thalassocrinus","0","0"
"693","Hyocrinus","Hyocrinus","genus",340805,221978,4340661,911589,"Hyocrinus","Hyocrinus","Hyocrinus","Hyocrinus Thomson, 1876","Echinodermata","accepted",NA,FALSE,"","Thomson, 1876","Animalia","Crinoidea","Hyocrinida","Hyocrinidae","Hyocrinus","0","0"
"694","Hyocrinus biscoitoi","Parahyocrinus biscoitoi",NA,NA,NA,NA,7671775,NA,"Parahyocrinus biscoitoi",NA,NA,"Echinodermata",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"695","Mellita tenuis","Mellita tenuis","species",422503,669211,5965225,3651320,"Mellita tenuis","Mellita tenuis","Mellita tenuis","Mellita tenuis H.L.Clark, 1940","Echinodermata","accepted",NA,FALSE,"","H.L. Clark, 1940","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"696","Mellita isometra","Mellita isometra","species",513043,149597,5965229,3651321,"Mellita isometra","Mellita isometra","Mellita isometra","Mellita isometra Harold & Telford, 1990","Echinodermata","accepted",NA,FALSE,"","Harold & Telford, 1990","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"697","Mellita kanakoffi","Mellita kanakoffi","species",534608,669209,5965223,3650975,"Mellita kanakoffi","Mellita kanakoffi","Mellita kanakoffi","Mellita kanakoffi Durham, 1961","Echinodermata","accepted",NA,FALSE,"","Durham, 1961","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"698","Mellita notabilis","Mellita notabilis","species",534609,669208,5965227,3651319,"Mellita notabilis","Mellita notabilis","Mellita notabilis","Mellita notabilis H.L.Clark, 1947","Echinodermata","accepted",NA,FALSE,"","H.L. Clark, 1947","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"699","Mellita quinquiesperforata","Mellita quinquiesperforata","species",158065,222087,2279048,3651161,"Mellita quinquiesperforata","Mellita quinquiesperforata","Mellita quinquiesperforata","Mellita quinquiesperforata (Leske, 1778)","Echinodermata","accepted",NA,FALSE,"","(Leske, 1778)","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"700","Leodia sexiesperforata","Leodia sexiesperforata","species",422502,272793,2279044,3651070,"Leodia sexiesperforata","Leodia sexiesperforata","Leodia sexiesperforata","Leodia sexiesperforata (Leske, 1778)","Echinodermata","accepted",NA,FALSE,"","(Leske, 1778)","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Leodia","0","0"
"701","Encope grandis","Encope grandis","species",513256,669207,5965212,3651157,"Encope grandis","Encope grandis","Encope grandis","Encope grandis L.Agassiz, 1841","Echinodermata","accepted",NA,FALSE,"sibling_higher","L. Agassiz, 1841","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Encope","0","0"
"702","Cenometra","Cenometra","genus",206802,217361,4341266,436682,"Cenometra","Cenometra","Cenometra","Cenometra AH Clark, 1909","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1909","Animalia","Crinoidea","Comatulida","Colobometridae","Cenometra","0","0"
"703","Gorgonocephalus tuberosus","Gorgonocephalus tuberosus","species",243264,NA,2278445,3655700,"Gorgonocephalus tuberosus","Gorgonocephalus tuberosus",NA,"Gorgonocephalus tuberosus Döderlein, 1902","Echinodermata","accepted",NA,FALSE,"","Döderlein, 1902","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus","0","0"
"704","Gorgonocephalus chilensis","Gorgonocephalus chilensis","species",173173,218100,2278431,3655701,"Gorgonocephalus chilensis","Gorgonocephalus chilensis","Gorgonocephalus chilensis","Gorgonocephalus chilensis (Philippi, 1858)","Echinodermata","accepted",NA,FALSE,"","(Philippi, 1858)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus","0","0"
"705","Sterechinus antarcticus","Sterechinus antarcticus","species",160828,208454,4341572,362087,"Sterechinus antarcticus","Sterechinus antarcticus","Sterechinus antarcticus","Sterechinus antarcticus Koehler, 1901","Echinodermata","accepted",NA,FALSE,"","Koehler, 1901","Animalia","Echinoidea","Camarodonta","Echinidae","Sterechinus","0","0"
"706","Astrochlamys sol","Astrochlamys sol","species",173161,218021,2278369,3655723,"Astrochlamys sol","Astrochlamys sol","Astrochlamys sol","Astrochlamys sol Mortensen, 1936","Echinodermata","accepted",NA,FALSE,"","Mortensen, 1936","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrochlamys","0","0"
"707","Astrotoma agassizii","Astrotoma agassizii","species",173167,208492,2278377,19793,"Astrotoma agassizii","Astrotoma agassizii","Astrotoma agassizii","Astrotoma agassizii Lyman, 1875","Echinodermata","accepted",NA,FALSE,"","Lyman, 1875","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrotoma","0","0"
"708","Astrosierra amblyconus","Astrosierra amblyconus","species",243217,218075,2278617,330836,"Astrosierra amblyconus","Astrosierra amblyconus","Astrosierra amblyconus","Astrosierra amblyconus (H.L.Clark, 1909)","Echinodermata","accepted",NA,FALSE,"","(H.L. Clark, 1909)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrosierra","0","0"
"709","Astrobrachion adhaerens","Astrobrachion adhaerens","species",243145,217819,2278624,653321,"Astrobrachion adhaerens","Astrobrachion adhaerens","Astrobrachion adhaerens","Astrobrachion adhaerens (Studer, 1884)","Echinodermata","accepted",NA,FALSE,"","(Studer, 1884)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astrobrachion","0","0"
"710","Asteroschema ajax","Asteroschema ajax","species",243110,217787,2278655,842989,"Asteroschema ajax","Asteroschema ajax","Asteroschema ajax","Asteroschema ajax A.H.Clark, 1949","Echinodermata","accepted",NA,FALSE,"","A.H. Clark, 1949","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asteroschema","0","0"
"711","Astroceras pleiades","Astroceras pleiades","species",243161,217926,2278738,959042,"Astroceras pleiades","Astroceras pleiades","Astroceras pleiades","Astroceras pleiades Baker, 1980","Echinodermata","accepted",NA,FALSE,"","Baker, 1980","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astroceras","0","0"
"712","Trichaster acanthifer","Trichaster acanthifer","species",244381,217932,5188120,943803,"Trichaster acanthifer","Trichaster acanthifer","Trichaster acanthifer","Trichaster acanthifer Döderlein, 1927","Echinodermata","accepted",NA,FALSE,"","Döderlein, 1927","Animalia","Ophiuroidea","Euryalida","Euryalidae","Trichaster","0","0"
"713","Squamophis amamiensis","Squamophis amamiensis","species",580294,657387,5966009,3655772,"Squamophis amamiensis","Squamophis amamiensis","Squamophis amamiensis","Squamophis amamiensis (Okanishi & Fujita, 2009)","Echinodermata","accepted",NA,FALSE,"","(Okanishi & Fujita, 2009)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Squamophis","0","0"
"714","Astroceras annulatum","Astroceras annulatum","species",243149,217914,2278727,959033,"Astroceras annulatum","Astroceras annulatum","Astroceras annulatum","Astroceras annulatum Mortensen, 1933","Echinodermata","accepted",NA,FALSE,"","Mortensen, 1933","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astroceras","0","0"
"715","Astroceras compar","Astroceras compar","species",243151,217916,2278719,959035,"Astroceras compar","Astroceras compar","Astroceras compar","Astroceras compar Koehler, 1904","Echinodermata","accepted",NA,FALSE,"","Koehler, 1904","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astroceras","0","0"
"716","Ophiocrene aenigma","Ophiocrene aenigma",NA,NA,NA,NA,4146692,NA,"Ophiocrene aenigma",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"717","Astroceras mammosum","Astroceras mammosum","species",243157,217922,2278724,3655754,"Astroceras mammosum","Astroceras mammosum","Astroceras mammosum","Astroceras mammosum Koehler, 1930","Echinodermata","accepted",NA,FALSE,"","Koehler, 1930","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astroceras","0","0"
"718","Sthenocephalus anopla","Sthenocephalus anopla","species",244376,217929,2278754,368140,"Sthenocephalus anopla","Sthenocephalus anopla","Sthenocephalus anopla","Sthenocephalus anopla (H.L.Clark, 1911)","Echinodermata","accepted",NA,FALSE,"","(H.L. Clark, 1911)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Sthenocephalus","0","0"
"719","Ophiocreas ambonesicum","Ophiocreas ambonesicum","species",246065,217828,2278703,498972,"Ophiocreas ambonesicum","Ophiocreas ambonesicum","Ophiocreas ambonesicum","Ophiocreas ambonesicum Döderlein, 1927","Echinodermata","accepted",NA,FALSE,"","(Döderlein, 1927)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Ophiocreas","0","0"
"720","Astroboa globifera","Astroboa globifera","species",243142,218003,2278588,329952,"Astroboa globifera","Astroboa globifera","Astroboa globifera","Astroboa globifera (Döderlein, 1902)","Echinodermata","accepted",NA,FALSE,"","(Döderlein, 1902)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astroboa","0","0"
"721","Trichaster palmiferus","Trichaster palmiferus","species",221146,217936,5188123,943797,"Trichaster palmiferus","Trichaster palmiferus","Trichaster palmiferus","Trichaster palmiferus (Lamarck, 1816)","Echinodermata","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Trichaster","0","0"
"722","Asteroporpa muricatopatella","Asteroporpa muricatopatella",NA,NA,NA,NA,978339,NA,"Asteroporpa muricatopatella",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"723","Astroceras pergamenum","Astroceras pergamenum","species",243160,217925,2278732,959037,"Astroceras pergamenum","Astroceras pergamenum","Astroceras pergamenum","Astroceras pergamenum Lyman, 1879","Echinodermata","accepted",NA,FALSE,"","Lyman, 1879","Animalia","Ophiuroidea","Euryalida","Euryalidae","Astroceras","0","0"
"724","Asteroporpa hadracantha","Asteroporpa hadracantha",NA,NA,NA,NA,498982,NA,"Asteroporpa hadracantha",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"725","Astrothorax misakiensis","Astrothorax misakiensis","species",243225,218085,2278583,318616,"Astrothorax misakiensis","Astrothorax misakiensis","Astrothorax misakiensis","Astrothorax misakiensis Döderlein, 1911","Echinodermata","accepted",NA,FALSE,"","Döderlein, 1911","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothorax","0","0"
"726","Astrochele pacifica","Astrochele pacifica","species",243170,218018,2278484,824624,"Astrochele pacifica","Astrochele pacifica","Astrochele pacifica","Astrochele pacifica Mortensen, 1933","Echinodermata","accepted",NA,FALSE,"","Mortensen, 1933","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrochele","0","0"
"727","Astrocrius parens","Astrocrius parens","species",243181,218040,2278491,4146691,"Astrocrius parens","Astrocrius parens","Astrocrius parens","Astrocrius parens (Koehler, 1930)","Echinodermata","accepted",NA,FALSE,"","(Koehler, 1930)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrocrius","0","0"
"728","Astrothamnus echinaceus","Astrothamnus echinaceus","species",243221,218081,2278480,536300,"Astrothamnus echinaceus","Astrothamnus echinaceus","Astrothamnus echinaceus","Astrothamnus echinaceus (Matsumoto, 1912)","Echinodermata","accepted",NA,FALSE,"","(Matsumoto, 1912)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothamnus","0","0"
"729","Ophiocreas caudatus","Ophiocreas caudatus","species",243594,217830,2278683,318608,"Ophiocreas caudatus","Ophiocreas caudatus","Ophiocreas caudatus","Ophiocreas caudatus Lyman, 1879","Echinodermata","accepted",NA,FALSE,"","Lyman, 1879","Animalia","Ophiuroidea","Euryalida","Euryalidae","Ophiocreas","0","0"
"730","Astrodendrumnum","Astrodendrum",NA,NA,NA,NA,1026521,NA,"Astrodendrum",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"731","Astrothrombus chrysanthi","Astrothrombus chrysanthi","species",243226,218087,2278409,318614,"Astrothrombus chrysanthi","Astrothrombus chrysanthi","Astrothrombus chrysanthi","Astrothrombus chrysanthi Matsumoto, 1918","Echinodermata","accepted",NA,FALSE,"","Matsumoto, 1918","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothrombus","0","0"
"732","Asteroschema migrator","Asteroschema migrator","species",243123,217804,2278658,3655805,"Asteroschema migrator","Asteroschema migrator","Asteroschema migrator","Asteroschema migrator Koehler, 1904","Echinodermata","accepted",NA,FALSE,"","Koehler, 1904","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asteroschema","0","0"
"733","Asteroschema edmondsoni","Asteroschema edmondsoni","species",243115,217793,2278652,3655800,"Asteroschema edmondsoni","Asteroschema edmondsoni","Asteroschema edmondsoni","Asteroschema edmondsoni A.H.Clark, 1949","Echinodermata","accepted",NA,FALSE,"","A.H. Clark, 1949","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asteroschema","0","0"
"734","Asteroporpa reticulata","Asteroporpa reticulata",NA,NA,NA,NA,268472,NA,"Asteroporpa reticulata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"735","Astrothrombus vecors","Astrothrombus vecors","species",243230,218089,2278413,318610,"Astrothrombus vecors","Astrothrombus vecors","Astrothrombus vecors","Astrothrombus vecors (Koehler, 1904)","Echinodermata","accepted",NA,FALSE,"","(Koehler, 1904)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothrombus","0","0"
"736","Ophiocreas spinulosus","Ophiocreas spinulosus","species",243604,217838,2278712,3655781,"Ophiocreas spinulosus","Ophiocreas spinulosus","Ophiocreas spinulosus","Ophiocreas spinulosus Lyman, 1883","Echinodermata","accepted",NA,FALSE,"","Lyman, 1883","Animalia","Ophiuroidea","Euryalida","Euryalidae","Ophiocreas","0","0"
"737","Astrophyton muricatum","Astrophyton muricatum","species",243214,218070,5188085,824661,"Astrophyton muricatum","Astrophyton muricatum","Astrophyton muricatum","Astrophyton muricatum (Lamarck, 1816)","Echinodermata","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrophyton","0","0"
"738","Ophiacantha antarctica","Ophiolimna antarctica","species",173257,219008,2275037,3655242,"Ophiolimna antarctica","Ophiacantha antarctica","Ophiacantha antarctica","Ophiacantha antarctica Koehler, 1900","Echinodermata","unaccepted","synonym",FALSE,"sibling_higher","(Lyman, 1879)","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiacantha","0","0"
"739","Ophiacantha antarctica","Ophiacantha antarctica","species",393552,219008,2275037,3655242,"Ophiacantha antarctica","Ophiacantha antarctica","Ophiacantha antarctica","Ophiacantha antarctica Koehler, 1900","Echinodermata","accepted",NA,FALSE,"sibling_higher","Koehler, 1900","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiacantha","0","0"
"740","Ophiocten megaloplax","Ophiocten megaloplax","species",173530,220235,2276729,3654739,"Ophiocten megaloplax","Ophiocten megaloplax","Ophiocten megaloplax","Ophiocten megaloplax Koehler, 1900","Echinodermata","accepted",NA,FALSE,"","Koehler, 1900","Animalia","Ophiuroidea","Ophiurida","Ophiuridae","Ophiocten","0","0"
"741","Cenolia tasmaniae","Cenolia tasmaniae","species",246735,217385,4340911,3647506,"Cenolia tasmaniae","Cenolia tasmaniae","Cenolia tasmaniae","Cenolia tasmaniae (AH Clark, 1918)","Echinodermata","accepted",NA,FALSE,"","(AH Clark, 1918)","Animalia","Crinoidea","Comatulida","Comatulidae","Cenolia","0","0"
"742","Comaster multifidus","Comaster multifidus","species",213356,217412,4341021,3647509,"Comaster multifidus","Comaster multifidus","Comaster multifidus","Comaster multifidus (Müller, 1841)","Echinodermata","accepted",NA,FALSE,"","(Müller, 1841)","Animalia","Crinoidea","Comatulida","Comatulidae","Comaster","0","0"
"743","Alloeocomatella polycladia","Alloeocomatella polycladia","species",246721,217367,4340848,4147982,"Alloeocomatella polycladia","Alloeocomatella polycladia","Alloeocomatella polycladia","Alloeocomatella polycladia Messing, 1995","Echinodermata","accepted",NA,FALSE,"","Messing, 1995","Animalia","Crinoidea","Comatulida","Comatulidae","Alloeocomatella","0","0"
"744","Amphimetra tessellata","Amphimetra tessellata","species",413276,649156,4874198,3647601,"Amphimetra tessellata","Amphimetra tessellata","Amphimetra tessellata","Amphimetra tessellata (Müller, 1841)","Echinodermata","accepted",NA,FALSE,"","(Müller, 1841)","Animalia","Crinoidea","Comatulida","Himerometridae","Amphimetra","0","0"
"745","Capillaster multiradiatus","Capillaster multiradiatus","species",246727,217376,9812090,263386,"Capillaster multiradiatus","Capillaster multiradiatus","Capillaster multiradiatus","Capillaster multiradiatus (Linnaeus, 1758)","Echinodermata","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Crinoidea","Comatulida","Comatulidae","Capillaster","0","0"
"746","Clarkcomanthus luteofuscum","Clarkcomanthus luteofuscum","species",246739,217390,4341043,3647488,"Clarkcomanthus luteofuscum","Clarkcomanthus luteofuscum","Clarkcomanthus luteofuscum","Clarkcomanthus luteofuscum (HL Clark, 1915)","Echinodermata","accepted",NA,FALSE,"","(HL Clark, 1915)","Animalia","Crinoidea","Comatulida","Comatulidae","Clarkcomanthus","0","0"
"747","Clarkcomanthus mirus","Clarkcomanthus mirus","species",829174,650206,7588268,3647468,"Clarkcomanthus mirus","Clarkcomanthus mirus","Clarkcomanthus mirus","Clarkcomanthus mirus (Rowe, Hoggett, Birtles & Vail, 1986)","Echinodermata","accepted",NA,FALSE,"","(Rowe, Hoggett, Birtles & Vail, 1986)","Animalia","Crinoidea","Comatulida","Comatulidae","Clarkcomanthus","0","0"
"748","Comanthus briareus","Comanthus briareus","species",246745,217398,4340942,3647495,"Comanthus briareus","Comanthus briareus","Comanthus briareus","Comanthus briareus (Bell, 1882)","Echinodermata","accepted",NA,FALSE,"","(Bell, 1882)","Animalia","Crinoidea","Comatulida","Comatulidae","Comanthus","0","0"
"749","Comanthus parvicirrus","Comanthus parvicirrus","species",213329,217403,2274654,3647490,"Comanthus parvicirrus","Comanthus parvicirrus","Comanthus parvicirrus","Comanthus parvicirrus (Müller, 1841)","Echinodermata","accepted",NA,FALSE,"","(Müller, 1841)","Animalia","Crinoidea","Comatulida","Comatulidae","Comanthus","0","0"
"750","Comanthus","Comanthus","genus",205362,217395,2274650,315972,"Comanthus","Comanthus","Comanthus","Comanthus AH Clark, 1908","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1908","Animalia","Crinoidea","Comatulida","Comatulidae","Comanthus","0","0"
"751","Comaster schlegelii","Comaster schlegelii","species",246756,217414,4341013,852042,"Comaster schlegelii","Comaster schlegelii","Comaster schlegelii","Comaster schlegelii (Carpenter, 1881)","Echinodermata","accepted",NA,FALSE,"","(Carpenter, 1881)","Animalia","Crinoidea","Comatulida","Comatulidae","Comaster","0","0"
"752","Comatella nigra","Comatella nigra","species",246757,217418,5187722,436689,"Comatella nigra","Comatella nigra","Comatella nigra","Comatella nigra (Carpenter, 1888)","Echinodermata","accepted",NA,FALSE,"","(Carpenter, 1888)","Animalia","Crinoidea","Comatulida","Comatulidae","Comatella","0","0"
"753","Comatula pectinata","Comatula pectinata",NA,NA,NA,NA,3647529,NA,"Comatula pectinata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"754","Comatula rotalaria","Comatula rotalaria",NA,NA,NA,NA,3647555,NA,"Comatula rotalaria",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"755","Comatula solaris","Comatula solaris",NA,NA,NA,NA,3647544,NA,"Comatula solaris",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"756","Cenolia glebosus","Cenolia glebosus","species",246733,217383,4340910,3647504,"Cenolia glebosus","Cenolia glebosus","Cenolia glebosus","Cenolia glebosus Rowe, Hoggett, Birtles & Vail, 1986","Echinodermata","accepted",NA,FALSE,"","Rowe, Hoggett, Birtles & Vail, 1986","Animalia","Crinoidea","Comatulida","Comatulidae","Cenolia","0","0"
"757","Comatulella brachiolata","Comatulella brachiolata","species",393303,656250,4340752,3647563,"Comatulella brachiolata","Comatulella brachiolata","Comatulella brachiolata","Comatulella brachiolata (Lamarck, 1816)","Echinodermata","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Crinoidea","Comatulida","Comatulidae","Comatulella","0","0"
"758","Davidaster rubiginosus","Davidaster rubiginosus","species",246784,217452,4340895,4147993,"Davidaster rubiginosus","Davidaster rubiginosus","Davidaster rubiginosus","Davidaster rubiginosus (Pourtalès, 1869)","Echinodermata","accepted",NA,FALSE,"","(Pourtalès, 1869)","Animalia","Crinoidea","Comatulida","Comatulidae","Davidaster","0","0"
"759","Antedon","Antedon","genus",123349,96309,2274580,157864,"Antedon","Antedon","Antedon","Antedon de Fréminville, 1811","Echinodermata","accepted",NA,FALSE,"","de Fréminville, 1811","Animalia","Crinoidea","Comatulida","Antedonidae","Antedon","0","0"
"760","Anneissia bennetti","Anneissia bennetti","species",828992,649275,7395007,5736824,"Anneissia bennetti","Anneissia bennetti","Anneissia bennetti","Anneissia bennetti (Müller, 1841)","Echinodermata","accepted",NA,FALSE,"","(Müller, 1841)","Animalia","Crinoidea","Comatulida","Comatulidae","Anneissia","0","0"
"761","Basilometra boschmai","Basilometra boschmai","species",711341,280742,4874091,3647658,"Basilometra boschmai","Basilometra boschmai","Basilometra boschmai","Basilometra boschmai AH Clark, 1936","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1936","Animalia","Crinoidea","Comatulida","Colobometridae","Basilometra","0","0"
"762","Stephanometra tenuipinna","Stephanometra tenuipinna","species",450511,656184,6474106,4950777,"Stephanometra tenuipinna","Stephanometra tenuipinna","Stephanometra tenuipinna","Stephanometra tenuipinna (Hartlaub, 1890)","Echinodermata","accepted",NA,FALSE,"","(Hartlaub, 1890)","Animalia","Crinoidea","Comatulida","Mariametridae","Stephanometra","0","0"
"763","Astroboa arctos","Astroboa arctos","species",243140,218000,2278599,842991,"Astroboa arctos","Astroboa arctos","Astroboa arctos","Astroboa arctos Matsumoto, 1915","Echinodermata","accepted",NA,FALSE,"","Matsumoto, 1915","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astroboa","0","0"
"764","Astroglymma sculptum","Astroglymma sculptum","species",243192,218052,2278510,824615,"Astroglymma sculptum","Astroglymma sculptum","Astroglymma sculptum","Astroglymma sculptum (Döderlein, 1896)","Echinodermata","accepted",NA,FALSE,"","(Döderlein, 1896)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astroglymma","0","0"
"765","Astrocladus coniferus","Astrocladus coniferus","species",243174,218026,2278565,893040,"Astrocladus coniferus","Astrocladus coniferus","Astrocladus coniferus","Astrocladus coniferus (Döderlein, 1902)","Echinodermata","accepted",NA,FALSE,"","(Döderlein, 1902)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrocladus","0","0"
"766","Asterostegus tuberculatus","Asterostegus tuberculatus","species",221147,217912,2278744,3655812,"Asterostegus tuberculatus","Asterostegus tuberculatus","Asterostegus tuberculatus","Asterostegus tuberculatus Mortensen, 1933","Echinodermata","accepted",NA,FALSE,"","Mortensen, 1933","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asterostegus","0","0"
"767","Alloeocomatella","Alloeocomatella","genus",246682,217365,4340844,962588,"Alloeocomatella","Alloeocomatella","Alloeocomatella","Alloeocomatella Messing, 1995","Echinodermata","accepted",NA,FALSE,"","Messing, 1995","Animalia","Crinoidea","Comatulida","Comatulidae","Alloeocomatella","0","0"
"768","Clarkcomanthus alternans","Clarkcomanthus alternans","species",829171,655859,7779860,5736826,"Clarkcomanthus alternans","Clarkcomanthus alternans","Clarkcomanthus alternans","Clarkcomanthus alternans (Carpenter, 1881)","Echinodermata","accepted",NA,FALSE,"","(Carpenter, 1881)","Animalia","Crinoidea","Comatulida","Comatulidae","Clarkcomanthus","0","0"
"769","Colobometra","Colobometra","genus",204490,221942,4341281,325732,"Colobometra","Colobometra","Colobometra","Colobometra AH Clark, 1909","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1909","Animalia","Crinoidea","Comatulida","Colobometridae","Colobometra","0","0"
"770","Comaster audax","Comaster audax","species",246753,217409,4341019,436680,"Comaster audax","Comaster audax","Comaster audax","Comaster audax Rowe, Hoggett, Birtles & Vail, 1986","Echinodermata","accepted",NA,FALSE,"","Rowe, Hoggett, Birtles & Vail, 1986","Animalia","Crinoidea","Comatulida","Comatulidae","Comaster","0","0"
"771","Decametra","Decametra","genus",204374,221944,4341270,3647616,"Decametra","Decametra","Decametra","Decametra AH Clark, 1911","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1911","Animalia","Crinoidea","Comatulida","Colobometridae","Decametra","0","0"
"772","Mariametridae","Mariametridae","family",196175,221987,3250013,451026,"Mariametridae","Mariametridae","Mariametridae","Mariametridae","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1909","Animalia","Crinoidea","Comatulida","Mariametridae",NA,"0","0"
"773","Oligometra serripinna","Oligometra serripinna","species",213357,217364,4341286,3647632,"Oligometra serripinna","Oligometra serripinna","Oligometra serripinna","Oligometra serripinna (Carpenter, 1881)","Echinodermata","accepted",NA,FALSE,"","(Carpenter, 1881)","Animalia","Crinoidea","Comatulida","Colobometridae","Oligometra","0","0"
"774","Capillaster","Capillaster","genus",205267,217370,4340864,263385,"Capillaster","Capillaster","Capillaster","Capillaster AH Clark, 1909","Echinodermata","accepted",NA,FALSE,"","AH Clark, 1909","Animalia","Crinoidea","Comatulida","Comatulidae","Capillaster","0","0"
"775","Asteromorpha capensis","Asteromorpha capensis","species",880826,649473,9223952,3655798,"Asteromorpha capensis","Asteromorpha capensis","Asteromorpha capensis","Asteromorpha capensis (Mortensen, 1925)","Echinodermata","accepted",NA,FALSE,"","(Mortensen, 1925)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asteromorpha","0","0"
"776","Asteromorpha rousseaui","Asteromorpha rousseaui","species",243094,217908,5188127,3655814,"Asteromorpha rousseaui","Asteromorpha rousseaui","Asteromorpha rousseaui","Asteromorpha rousseaui (Michelin, 1862)","Echinodermata","accepted",NA,FALSE,"","(Michelin, 1862)","Animalia","Ophiuroidea","Euryalida","Euryalidae","Asteromorpha","0","0"
"777","Comatula","Comatula","genus",123350,217422,7427287,3647517,"Comatula","Comatula","Comatula","Comatula Lamarck, 1816","Echinodermata","accepted",NA,FALSE,"","Lamarck, 1816","Animalia","Crinoidea","Comatulida","Comatulidae","Comatula","0","0"
