ASV93	BHAK132-17|Protothaca staminea|BHAK1981|Mollusca|Bivalvia|Venerida|Veneridae|Protothaca|Protothaca staminea	BHAK132-17|Protothaca	N/A	100.000	100	3.12e-166	579
ASV5735	ZHAK1115-19|Evadne|ZOO18S_172|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	ZHAK1115-19|Evadne|ZOO18S_172|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	N/A	100.000	100	3.12e-166	579
ASV5741	BHAK1080-18|Eteone|BHAK1049|Annelida|Polychaeta|Phyllodocida|Phyllodocidae|Eteone|	BHAK1080-18|Eteone|BHAK1049|Annelida|Polychaeta|Phyllodocida|Phyllodocidae|Eteone|	N/A	99.669	100	1.82e-158	553
ASV5744	ZHAK1115-19|Evadne|ZOO18S_172|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	ZHAK1115-19|Evadne|ZOO18S_172|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	N/A	100.000	100	4.01e-165	575
ASV5752	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	99.681	100	1.45e-164	573
ASV5780	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	N/A	99.029	100	5.19e-159	555
ASV5833	ZHAK688-18|Calanus marshallae|ZOO_688|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK688-18|Calanus	N/A	99.517	66	1.22e-105	377
ASV5834	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	100.000	100	1.12e-165	577
ASV5837	BHAK207-17|Mytilus californianus|BHAK3582|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|Mytilus californianus	BHAK207-17|Mytilus	N/A	99.676	100	2.40e-162	566
ASV5854	BHAK737-18|Balanus crenatus|BHAK3450|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|Balanus crenatus	BHAK737-18|Balanus	N/A	99.346	100	5.14e-159	555
ASV5884	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV5935	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	100	1.80e-158	553
ASV5956	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	98.722	100	1.46e-159	556
ASV6017	ZHAK688-18|Calanus marshallae|ZOO_688|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK688-18|Calanus	N/A	99.517	66	1.22e-105	377
ASV6033	QHAK149-20|Hexanauplia|QHAK-00148|Arthropoda|Hexanauplia||||	QHAK149-20|Hexanauplia|QHAK-00148|Arthropoda|Hexanauplia||||	N/A	99.346	100	5.14e-159	555
ASV6051	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV6058	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	97.321	100	5.64e-164	571
ASV6084	QHAK163-20|Polychaeta|QHAK-00122|Annelida|Polychaeta||||	QHAK163-20|Polychaeta|QHAK-00122|Annelida|Polychaeta||||	N/A	100.000	100	3.12e-166	579
ASV6090	ZHAK010-18|Calanus marshallae|ZOO_010|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK010-18|Calanus	N/A	99.283	90	5.32e-144	505
ASV6129	BHAK826-18|Balanus|BHAK1841|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	BHAK826-18|Balanus|BHAK1841|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	N/A	99.346	100	5.14e-159	555
ASV6136	QHAK335-20|Calanoida|BHAK-11111|Arthropoda|Copepoda|Calanoida|||	QHAK335-20|Calanoida|BHAK-11111|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	77	4.26e-125	442
ASV6155	BHAK1657-19|Prionospio multibranchiata|BHAK-2735|Annelida|Polychaeta|Spionida|Spionidae|Prionospio|Prionospio multibranchiata	BHAK1657-19|Prionospio	N/A	100.000	100	8.50e-162	564
ASV6161	BHAK1672-19|Paradialychone ecaudata|BHAK-2559|Annelida|Polychaeta|Sabellida|Sabellidae|Paradialychone|Paradialychone ecaudata	BHAK1672-19|Paradialychone	N/A	100.000	100	3.12e-166	579
ASV6183	BHAK128-17|Humilaria kennerleyi|BHAK2193|Mollusca|Bivalvia|Venerida|Veneridae|Humilaria|Humilaria kennerleyi	BHAK128-17|Humilaria	N/A	100.000	100	8.50e-162	564
ASV6204	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.361	100	6.76e-163	568
ASV6287	BHAK141-17|Lyonsia|BHAK2665|Mollusca|Bivalvia||Lyonsiidae|Lyonsia|	BHAK141-17|Lyonsia|BHAK2665|Mollusca|Bivalvia||Lyonsiidae|Lyonsia|	N/A	100.000	100	6.78e-168	584
ASV6294	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.042	100	3.14e-161	562
ASV6297	BHAK1348-18|Lepidasthenia longicirrata|BHAK-3075|Annelida|Polychaeta|Phyllodocida|Polynoidae|Lepidasthenia|Lepidasthenia longicirrata	BHAK1348-18|Lepidasthenia	N/A	100.000	100	5.15e-164	571
ASV6406	BHAK1348-18|Lepidasthenia longicirrata|BHAK-3075|Annelida|Polychaeta|Phyllodocida|Polynoidae|Lepidasthenia|Lepidasthenia longicirrata	BHAK1348-18|Lepidasthenia	N/A	98.706	100	2.41e-157	549
ASV6413	BHAK1152-18|Pseudochitinopoma occidentalis|BHAK1058|Annelida|Polychaeta|Sabellida|Serpulidae|Pseudochitinopoma|Pseudochitinopoma occidentalis	BHAK1152-18|Pseudochitinopoma	N/A	100.000	59	4.46e-95	342
ASV6448	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	99.704	100	2.00e-178	619
ASV6470	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV6485	QHAK142-20|Bryozoa|QHAK-00141|Bryozoa|||||	QHAK142-20|Bryozoa|QHAK-00141|Bryozoa|||||	N/A	100.000	100	5.15e-164	571
ASV6488	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.020	100	2.39e-157	549
ASV6495	BHAK038-17|Strongylocentrotus purpuratus|BHAK996|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Strongylocentrotus|Strongylocentrotus purpuratus	BHAK038-17|Strongylocentrotus	N/A	98.616	92	3.21e-146	512
ASV6520	QHAK041-20|Mytilidae|QHAK-00034|Mollusca|Bivalvia|Mytilida|Mytilidae||	QHAK041-20|Mytilidae|QHAK-00034|Mollusca|Bivalvia|Mytilida|Mytilidae||	N/A	99.676	100	2.40e-162	566
ASV6548	BHAK1360-18|Micropodarke dubia|BHAK-2909|Annelida|Polychaeta|Phyllodocida|Hesionidae|Micropodarke|Micropodarke dubia	BHAK1360-18|Micropodarke	N/A	100.000	100	1.12e-165	577
ASV6568	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.682	100	1.46e-164	573
ASV6573	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	99.681	100	1.45e-164	573
ASV6583	ZHAK688-18|Calanus marshallae|ZOO_688|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK688-18|Calanus	N/A	100.000	66	2.63e-107	383
ASV6584	ZHAK989-19|Ditrichocorycaeus anglicus|ZOO18S_046|Arthropoda|Copepoda|Cyclopoida|Corycaeidae|Ditrichocorycaeus|Ditrichocorycaeus anglicus	ZHAK989-19|Ditrichocorycaeus	N/A	99.627	86	1.51e-139	490
ASV6586	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	N/A	99.541	70	9.38e-112	398
ASV6590	BHAK1348-18|Lepidasthenia longicirrata|BHAK-3075|Annelida|Polychaeta|Phyllodocida|Polynoidae|Lepidasthenia|Lepidasthenia longicirrata	BHAK1348-18|Lepidasthenia	N/A	99.042	100	3.14e-161	562
ASV6655	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	97.329	100	1.57e-164	573
ASV6669	BHAK2010-19|Semibalanus balanoides|BHAK-3618|Arthropoda|Thecostraca|Sessilia|Archaeobalanidae|Semibalanus|Semibalanus balanoides	BHAK2010-19|Semibalanus	N/A	99.353	100	1.12e-160	560
ASV6677	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	N/A	100.000	100	3.92e-160	558
ASV6700	BHAK5279-20|Anthozoa|BHAK-09156|Cnidaria|Anthozoa||||	BHAK5279-20|Anthozoa|BHAK-09156|Cnidaria|Anthozoa||||	N/A	100.000	90	4.06e-145	508
ASV6745	ZHAK277-18|Metridia pacifica|ZOO_277|Arthropoda|Copepoda|Calanoida|Metridinidae|Metridia|Metridia pacifica	ZHAK277-18|Metridia	N/A	100.000	100	1.12e-165	577
ASV6746	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	N/A	99.351	100	4.00e-160	558
ASV6749	QHAK053-20|Echinoidea|QHAK-00075|Echinodermata|Echinoidea||||	QHAK053-20|Echinoidea|QHAK-00075|Echinodermata|Echinoidea||||	N/A	100.000	100	4.01e-165	575
ASV6871	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	BHAK1181-18|Idanthyrsus|BHAK1882|Annelida|Polychaeta|Sabellida|Sabellariidae|Idanthyrsus|	N/A	99.029	100	5.19e-159	555
ASV7019	ZHAK528-18|Parasagitta elegans|ZOO_528|Chaetognatha|Sagittoidea|Aphragmophora|Sagittidae|Parasagitta|Parasagitta elegans	ZHAK528-18|Parasagitta	N/A	98.276	94	4.11e-145	508
ASV7021	BHAK938-18|Glycera americana|BHAK440|Annelida|Polychaeta|Phyllodocida|Glyceridae|Glycera|Glycera americana	BHAK938-18|Glycera	N/A	100.000	100	1.12e-165	577
ASV7117	ZHAK980-19|Thecostraca|ZOO18S_037|Arthropoda|Thecostraca||||	ZHAK980-19|Thecostraca|ZOO18S_037|Arthropoda|Thecostraca||||	N/A	99.681	100	1.45e-164	573
ASV7222	ZHAK1100-19|Evadne|ZOO18S_157|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	ZHAK1100-19|Evadne|ZOO18S_157|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	N/A	100.000	100	3.12e-166	579
ASV7293	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV7306	BHAK2914-20|Pista|BHAK-06807|Annelida|Polychaeta|Terebellida|Terebellidae|Pista|	BHAK2914-20|Pista|BHAK-06807|Annelida|Polychaeta|Terebellida|Terebellidae|Pista|	N/A	99.676	100	2.40e-162	566
ASV7348	FHAK188-19|Anoplopoma fimbria|SB_070|Chordata|Actinopterygii|Scorpaeniformes|Anoplopomatidae|Anoplopoma|Anoplopoma fimbria	FHAK188-19|Anoplopoma	N/A	100.000	99	1.45e-164	573
ASV7374	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	99.681	100	1.45e-164	573
ASV7457	BHAK2471-20|Tubulanus sexlineatus|BHAK-0110|Nemertea|Palaeonemertea||Tubulanidae|Tubulanus|Tubulanus sexlineatus	BHAK2471-20|Tubulanus	N/A	100.000	89	8.93e-147	514
ASV7506	ZHAK989-19|Ditrichocorycaeus anglicus|ZOO18S_046|Arthropoda|Copepoda|Cyclopoida|Corycaeidae|Ditrichocorycaeus|Ditrichocorycaeus anglicus	ZHAK989-19|Ditrichocorycaeus	N/A	99.254	86	7.00e-138	484
ASV7519	QHAK282-20|Choreotrichida|BHAK-11028|Ciliophora|Oligotrichea|Choreotrichida|||	QHAK282-20|Choreotrichida|BHAK-11028|Ciliophora|Oligotrichea|Choreotrichida|||	N/A	99.676	99	2.42e-162	566
ASV7527	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	N/A	99.669	100	1.82e-158	553
ASV7536	QHAK346-20|Rotifera|BHAK-11125|Rotifera|||||	QHAK346-20|Rotifera|BHAK-11125|Rotifera|||||	N/A	98.636	71	1.55e-109	390
ASV7542	ZHAK1075-19|Tortanus discaudatus|ZOO18S_132|Arthropoda|Copepoda|Calanoida|Tortanidae|Tortanus|Tortanus discaudatus	ZHAK1075-19|Tortanus	N/A	99.016	100	8.57e-157	547
ASV7553	AHAK621-18|Acrochaetium plumosum|SCL17387|Rhodophyta|Florideophyceae|Acrochaetiales|Acrochaetiaceae|Acrochaetium|Acrochaetium plumosum	AHAK621-18|Acrochaetium	N/A	99.681	100	1.45e-164	573
ASV7566	BHAK195-17|Mytilus|BHAK1392|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|	BHAK195-17|Mytilus|BHAK1392|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|	N/A	99.676	100	2.40e-162	566
ASV7571	BHAK173-17|Macoma|BHAK0533|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	BHAK173-17|Macoma|BHAK0533|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	N/A	99.681	100	1.45e-164	573
ASV7575	BHAK128-17|Humilaria kennerleyi|BHAK2193|Mollusca|Bivalvia|Venerida|Veneridae|Humilaria|Humilaria kennerleyi	BHAK128-17|Humilaria	N/A	100.000	100	4.01e-165	575
ASV7603	BHAK1159-18|Harmothoe imbricata|BHAK1796|Annelida|Polychaeta|Phyllodocida|Polynoidae|Harmothoe|Harmothoe imbricata	BHAK1159-18|Harmothoe	N/A	100.000	100	3.05e-161	562
ASV7615	QHAK346-20|Rotifera|BHAK-11125|Rotifera|||||	QHAK346-20|Rotifera|BHAK-11125|Rotifera|||||	N/A	99.091	71	3.33e-111	396
ASV7626	BHAK1787-19|Obelia longissima|BHAK-1094|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Obelia|Obelia longissima	BHAK1787-19|Obelia	N/A	100.000	100	2.37e-162	566
ASV7646	QHAK304-20|Calanoida|BHAK-11068|Arthropoda|Copepoda|Calanoida|||	QHAK304-20|Calanoida|BHAK-11068|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	80	1.18e-130	460
ASV7666	QHAK142-20|Bryozoa|QHAK-00141|Bryozoa|||||	QHAK142-20|Bryozoa|QHAK-00141|Bryozoa|||||	N/A	99.029	100	5.19e-159	555
ASV7772	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.035	99	4.07e-160	558
ASV7798	ZHAK010-18|Calanus marshallae|ZOO_010|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK010-18|Calanus	N/A	99.642	90	1.15e-145	510
ASV7809	ZHAK538-18|Parasagitta elegans|ZOO_538|Chaetognatha|Sagittoidea|Aphragmophora|Sagittidae|Parasagitta|Parasagitta elegans	ZHAK538-18|Parasagitta	N/A	97.578	93	3.20e-141	496
ASV7839	AHAK959-19|Gloiocladia laciniata|SCL16878|Rhodophyta|Florideophyceae|Rhodymeniales|Faucheaceae|Gloiocladia|Gloiocladia laciniata	AHAK959-19|Gloiocladia	N/A	99.681	100	1.45e-164	573
ASV7859	BHAK1360-18|Micropodarke dubia|BHAK-2909|Annelida|Polychaeta|Phyllodocida|Hesionidae|Micropodarke|Micropodarke dubia	BHAK1360-18|Micropodarke	N/A	100.000	100	1.12e-165	577
ASV7890	AHAK959-19|Gloiocladia laciniata|SCL16878|Rhodophyta|Florideophyceae|Rhodymeniales|Faucheaceae|Gloiocladia|Gloiocladia laciniata	AHAK959-19|Gloiocladia	N/A	100.000	100	2.37e-162	566
ASV8001	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	97.929	100	2.03e-168	586
ASV8152	BHAK141-17|Lyonsia|BHAK2665|Mollusca|Bivalvia||Lyonsiidae|Lyonsia|	BHAK141-17|Lyonsia|BHAK2665|Mollusca|Bivalvia||Lyonsiidae|Lyonsia|	N/A	100.000	100	8.71e-167	580
ASV8188	BHAK1355-18|Arctonoe|BHAK-3083|Annelida|Polychaeta|Phyllodocida|Polynoidae|Arctonoe|	BHAK1355-18|Arctonoe|BHAK-3083|Annelida|Polychaeta|Phyllodocida|Polynoidae|Arctonoe|	N/A	100.000	100	3.92e-160	558
ASV8295	BHAK4690-20|Primavelans insculpta|BHAK-1444|Bryozoa|Gymnolaemata|Cheilostomatida|Pacificincolidae|Primavelans|Primavelans insculpta	BHAK4690-20|Primavelans	N/A	100.000	100	3.12e-166	579
